especie,rotacao,regiao,fazenda,projeto,estrato,talhao,idade,ano,pagina,arvore,dap,ht,vol,voltot
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,527011,10,9.87,10.6,36.9351,38
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,527011,11,10.82,11.9,46.64667,47.3
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,527102,1,11.78,11.06,49.152982,50
E.grandis,1,Itatinga,17,95,1710,17,1.9,96,527102,2,12.73,12.44,64.24209,64.9
E.grandis,1,Itatinga,20,23,2005,5,8.2,92,30902,1,5.41,11.17,13.561046,14.9
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,30902,2,4.14,8.68,3.67048,5.53
E.grandis,1,Itatinga,20,23,2005,5,8.2,92,31005,1,5.73,9.24,12.158066,13.3
E.grandis,1,Itatinga,20,23,2005,5,8.2,92,31005,2,7,10.39,19.502359,21.3
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,31005,3,7,12.02,19.357284,20.9
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,31005,4,6.37,12.1,16.771031,18
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,31005,5,6.68,11.9,22.382387,23.2
E.grandis,1,Itatinga,20,23,2005,5,8.2,92,31105,1,7.64,11.99,28.091701,28.6
E.grandis,1,Itatinga,20,23,2005,5,8.2,92,31105,2,8.28,13.84,38.162882,38.6
E.grandis,1,Itatinga,20,23,2005,5,8.2,92,31105,3,8.28,14.8,35.208956,36.7
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,31105,4,7.64,14.07,29.894041,30.9
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,31105,5,9.23,16.98,52.343489,53.3
E.grandis,1,Itatinga,20,23,2005,5,8.2,92,31205,1,10.82,14.16,60.75667,61.8
E.grandis,1,Itatinga,20,23,2005,5,8.2,92,31205,2,9.55,15.24,50.612299,51.8
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,31205,3,11.14,20.25,85.583919,86.6
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,31205,4,9.87,18.54,63.406136,65.2
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,31205,5,9.55,14.78,40.746861,41.8
E.grandis,1,Itatinga,20,23,2005,5,8.2,92,31305,1,12.1,16.54,93.341179,94.3
E.grandis,1,Itatinga,20,23,2005,5,8.2,92,31305,2,12.73,18.3,112.477275,113
E.grandis,1,Itatinga,20,23,2005,5,8.2,92,31305,3,12.1,18.01,101.489343,102
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,31305,4,12.73,19.79,110.773798,112
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,31305,5,12.41,21.1,112.035913,113
E.grandis,1,Itatinga,20,23,2005,5,8.2,92,31403,1,14.32,22.28,173.667411,174
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,31403,2,13.69,21.39,152.684717,154
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,31403,3,14.32,22.14,169.707579,170
E.grandis,1,Itatinga,20,23,2005,5,8.2,92,31503,1,15.28,20.46,178.629647,179
E.grandis,1,Itatinga,20,23,2005,5,8.2,92,31503,2,16.55,20.3,206.042874,207
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,31503,3,16.23,26.01,242.7864,243
E.grandis,1,Itatinga,20,23,2005,5,8.2,92,31602,1,17.51,22.62,241.953084,242
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,31602,2,18.46,27.12,320.83319,321
E.grandis,1,Itatinga,20,23,2005,5,8.2,92,31702,1,19.1,24.5,320.922863,321
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,31702,2,20.05,33.29,435.068155,435
E.grandis,1,Itatinga,20,23,2005,5,8.2,92,31802,1,22.6,24.12,443.077485,444
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,31802,2,21.33,31.62,500.829642,501
E.grandis,1,Itatinga,20,23,2005,6,8.2,92,31901,1,22.92,33.52,653.010118,653
E.grandis,1,Itatinga,23,23,2301,3,8.2,92,39305,1,18.78,21.41,261.392286,262
E.grandis,1,Itatinga,23,23,2301,3,8.2,92,39305,2,14.01,19.28,134.82688,135
E.grandis,1,Itatinga,23,23,2301,3,8.2,92,39305,3,10.82,16.39,72.686012,73
E.grandis,1,Itatinga,23,23,2301,3,8.2,92,39305,4,9.23,15.77,53.578999,54
E.grandis,1,Itatinga,23,23,2301,3,8.2,92,39305,5,6.37,13.81,17.675849,20.7
E.grandis,1,Itatinga,23,23,2301,2,8.5,92,134405,1,11.14,22.1,106.948249,107
E.grandis,1,Itatinga,23,23,2301,2,8.5,92,134405,2,9.87,19.67,71.510236,72.7
E.grandis,1,Itatinga,23,23,2301,3,8.5,92,134405,3,10.5,19.59,73.991898,75.2
E.grandis,1,Itatinga,23,23,2301,3,8.5,92,134405,4,9.87,19.86,75.511447,76.8
E.grandis,1,Itatinga,23,23,2301,3,8.5,92,134405,5,13.37,20.4,79.549391,81.6
E.grandis,1,Itatinga,23,23,2301,2,8.5,92,134504,1,12.1,22.55,110.889577,112
E.grandis,1,Itatinga,23,23,2301,2,8.5,92,134504,2,12.73,24.66,153.749674,155
E.grandis,1,Itatinga,23,23,2301,3,8.5,92,134504,3,11.78,23.1,94.488909,95.8
E.grandis,1,Itatinga,23,23,2301,3,8.5,92,134504,4,11.78,22.75,95.623306,97
E.grandis,1,Itatinga,23,23,2301,2,8.5,92,134605,1,14.64,24.64,179.252196,180
E.grandis,1,Itatinga,23,23,2301,2,8.5,92,134605,2,14.01,25.08,173.857634,174
E.grandis,1,Itatinga,23,23,2301,2,8.5,92,134605,3,14.32,25.62,191.376655,192
E.grandis,1,Itatinga,23,23,2301,3,8.5,92,134605,4,12.73,24.24,133.388341,134
E.grandis,1,Itatinga,23,23,2301,3,8.5,92,134605,5,14.96,28.99,222.84364,223
E.grandis,1,Itatinga,23,23,2301,2,8.5,92,134705,1,16.23,27.14,248.565348,249
E.grandis,1,Itatinga,23,23,2301,2,8.5,92,134705,2,16.87,27.8,281.184001,282
E.grandis,1,Itatinga,23,23,2301,3,8.5,92,134705,3,15.6,27.69,228.497993,229
E.grandis,1,Itatinga,23,23,2301,3,8.5,92,134705,4,15.6,25.24,194.118103,195
E.grandis,1,Itatinga,23,23,2301,3,8.5,92,134705,5,16.55,28.73,277.152557,277
E.grandis,1,Itatinga,24,27,2402,5,6.6,92,11005,1,6.68,14.48,22.371344,24.3
E.grandis,1,Itatinga,24,27,2402,5,6.6,92,11005,2,14.96,25.1,192.438878,193
E.grandis,1,Itatinga,24,27,2402,5,6.6,92,11005,3,19.74,27.2,374.670302,375
E.grandis,1,Itatinga,24,27,2402,5,6.6,92,11005,4,16.55,25.3,245.288937,246
E.grandis,1,Itatinga,24,27,2402,5,6.6,92,11005,5,23.56,28.95,546.107885,546
E.grandis,1,Bofete,25,16,2528,6,4.3,92,85710,1,5.09,10.96,7.719737,10.6
E.grandis,1,Bofete,25,16,2528,6,4.3,92,85710,2,4.46,9.38,5.345125,7.42
E.grandis,1,Bofete,25,16,2528,6,4.3,92,85710,3,5.09,10.44,7.944463,10.4
E.grandis,1,Bofete,25,16,2528,6,4.3,92,85710,4,5.09,10.2,9.646735,11.5
E.grandis,1,Bofete,25,16,2528,6,4.3,92,85710,5,5.73,11.08,12.373457,14
E.grandis,1,Bofete,25,16,2528,6,4.3,92,85803,1,4.77,10.51,7.471929,10.3
E.grandis,1,Bofete,25,16,2528,6,4.3,92,85910,1,7,14.24,24.220666,26
E.grandis,1,Bofete,25,16,2528,6,4.3,92,85910,2,5.73,9.81,15.820774,16.3
E.grandis,1,Bofete,25,16,2528,6,4.3,92,85910,3,7,13.07,25.808553,27.1
E.grandis,1,Bofete,25,16,2528,6,4.3,92,85910,4,6.37,12.48,18.930004,20.2
E.grandis,1,Bofete,25,16,2528,6,4.3,92,85910,5,7.32,14.19,28.717039,29.9
E.grandis,1,Bofete,25,16,2528,6,4.3,92,85910,6,6.05,12.53,17.777919,19
E.grandis,1,Bofete,25,16,2528,6,4.3,92,86104,1,7.96,15.59,39.102139,39.9
E.grandis,1,Bofete,25,16,2528,6,4.3,92,86104,2,8.91,15.79,50.674616,51.2
E.grandis,1,Bofete,25,16,2528,6,4.3,92,86301,1,20.69,29.37,505.759833,506
E.grandis,1,Bofete,25,16,2528,6,4.3,92,86401,1,25.47,32.23,663.850541,665
E.grandis,1,Bofete,25,16,2528,11,4.5,92,85710,6,5.41,10.1,9.910629,11.6
E.grandis,1,Bofete,25,16,2528,11,4.5,92,85710,7,5.09,9.57,8.500651,10.7
E.grandis,1,Bofete,25,16,2528,11,4.5,92,85710,8,5.09,10.37,7.944463,10.5
E.grandis,1,Bofete,25,16,2528,11,4.5,92,85710,9,4.46,8.65,4.206832,7.06
E.grandis,1,Bofete,25,16,2528,11,4.5,92,85710,10,5.09,10.23,9.794767,11.7
E.grandis,1,Bofete,25,16,2528,11,4.5,92,85803,2,4.46,9.91,5.316706,7.6
E.grandis,1,Bofete,25,16,2528,11,4.5,92,85803,3,5.09,10.99,9.506746,12
E.grandis,1,Bofete,25,16,2528,11,4.5,92,85910,7,6.37,13.44,19.838341,21.9
E.grandis,1,Bofete,25,16,2528,11,4.5,92,85910,8,6.68,12.96,22.160158,24
E.grandis,1,Bofete,25,16,2528,11,4.5,92,85910,9,6.37,13.44,19.838341,21.9
E.grandis,1,Bofete,25,16,2528,11,4.5,92,85910,10,6.37,12.17,15.791357,17.4
E.grandis,1,Bofete,25,16,2528,11,4.5,92,86002,1,7,11.53,19.513107,21.2
E.grandis,1,Bofete,25,16,2528,11,4.5,92,86002,2,6.37,12.71,20.074589,21.9
E.grandis,1,Bofete,25,16,2528,11,4.5,92,86104,3,8.91,14.56,41.834174,42.6
E.grandis,1,Bofete,25,16,2528,11,4.5,92,86104,4,9.23,15.41,45.525714,46.3
E.grandis,1,Bofete,25,16,2528,11,4.5,92,86201,1,11.14,19.21,90.985444,91.5
E.grandis,1,Bofete,25,23,2529,5,8.3,92,86501,1,5.09,9.95,9.422803,10.9
E.grandis,1,Bofete,25,23,2529,5,8.3,92,86602,1,7.32,13.64,28.818524,29.4
E.grandis,1,Bofete,25,23,2529,5,8.3,92,86703,1,8.28,11.88,32.793338,33.2
E.grandis,1,Bofete,25,23,2529,5,8.3,92,86703,2,9.23,16.87,55.31123,56.4
E.grandis,1,Bofete,25,23,2529,5,8.3,92,86805,1,10.5,16.81,69.154477,69.4
E.grandis,1,Bofete,25,23,2529,5,8.3,92,86805,2,11.14,18.42,83.978326,84.6
E.grandis,1,Bofete,25,23,2529,5,8.3,92,86905,1,12.41,22.44,122.898209,123
E.grandis,1,Bofete,25,23,2529,5,8.3,92,86905,2,12.41,21.4,126.796396,127
E.grandis,1,Bofete,25,23,2529,5,8.3,92,86905,3,12.1,22.46,129.538075,130
E.grandis,1,Bofete,25,23,2529,5,8.3,92,87005,1,14.32,18.16,154.727495,155
E.grandis,1,Bofete,25,23,2529,5,8.3,92,87104,1,16.23,20.93,200.557516,202
E.grandis,1,Bofete,25,23,2529,5,8.3,92,87104,2,16.23,24.24,231.334434,232
E.grandis,1,Bofete,25,23,2529,5,8.3,92,87203,1,18.46,27.78,310.198573,310
E.grandis,1,Bofete,25,23,2529,5,8.3,92,87203,2,18.46,26.48,300.499463,301
E.grandis,1,Bofete,25,23,2529,5,8.3,92,87203,3,17.83,29.59,344.112678,344
E.grandis,1,Bofete,25,23,2529,5,8.3,92,87302,1,20.05,26.92,422.230972,422
E.grandis,1,Bofete,25,23,2529,5,8.3,92,87402,1,21.33,29.72,511.818407,512
E.grandis,1,Bofete,25,23,2529,6,8.3,92,86602,2,6.05,9.53,12.695918,14.1
E.grandis,1,Bofete,25,23,2529,6,8.3,92,86703,3,8.28,14.23,41.101472,41.1
E.grandis,1,Bofete,25,23,2529,6,8.3,92,86805,3,10.82,17.01,75.829513,77.2
E.grandis,1,Bofete,25,23,2529,6,8.3,92,86805,4,10.82,17.34,76.035778,76.6
E.grandis,1,Bofete,25,23,2529,6,8.3,92,86805,5,9.55,15.37,55.340898,56.3
E.grandis,1,Bofete,25,23,2529,6,8.3,92,86905,4,13.05,18.28,123.147502,123
E.grandis,1,Bofete,25,23,2529,6,8.3,92,86905,5,13.05,21.49,139.523832,140
E.grandis,1,Bofete,25,23,2529,6,8.3,92,87005,2,13.69,21.27,140.745338,141
E.grandis,1,Bofete,25,23,2529,6,8.3,92,87005,3,14.01,17.96,139.126067,140
E.grandis,1,Bofete,25,23,2529,6,8.3,92,87005,4,13.69,18.83,140.004346,140
E.grandis,1,Bofete,25,23,2529,6,8.3,92,87005,5,14.96,19.33,174.829741,176
E.grandis,1,Bofete,25,23,2529,6,8.3,92,87104,3,16.23,21.62,220.488545,221
E.grandis,1,Bofete,25,23,2529,6,8.3,92,87104,4,15.6,21.21,184.38197,185
E.grandis,1,Bofete,25,23,2529,6,8.3,92,87302,2,19.42,25.51,340.012959,340
E.grandis,1,Bofete,25,23,2529,6,8.3,92,87402,2,21.01,23.49,388.498171,389
E.grandis,1,Bofete,25,23,2529,6,8.3,92,87501,1,23.87,26.32,522.099182,522
E.grandis,1,Bofete,25,23,2530,14,8.2,92,89503,1,12.1,23.24,129.955165,131
E.grandis,1,Bofete,25,23,2530,14,8.2,92,89503,2,12.73,21.74,134.322199,135
E.grandis,1,Bofete,25,23,2530,14,8.2,92,89603,1,15.28,25.68,225.065657,225
E.grandis,1,Bofete,25,23,2530,14,8.2,92,89703,1,16.23,26.2,260.884169,261
E.grandis,1,Bofete,25,23,2530,14,8.2,92,89703,2,16.55,27.56,245.305211,246
E.grandis,1,Bofete,25,23,2530,15,8.2,92,89503,3,13.05,21.21,130.294319,131
E.grandis,1,Bofete,25,23,2530,15,8.2,92,89603,2,13.69,18.57,132.102616,132
E.grandis,1,Bofete,25,23,2530,15,8.2,92,89603,3,13.69,23.97,174.25968,175
E.grandis,1,Bofete,25,23,2530,15,8.2,92,89703,3,16.23,22.87,222.314015,223
E.grandis,1,Bofete,25,16,2528,135,14.3,93,300102,2,19.1,32.5,427.944166,430
E.grandis,1,Bofete,25,16,2528,135,14.3,93,300203,3,21.33,35.27,587.396157,587
E.grandis,1,Bofete,25,16,2528,135,14.3,93,300304,4,23.56,34.8,706.423551,707
E.grandis,1,Bofete,25,16,2528,135,14.3,93,300404,4,25.15,28.23,462.592571,463
E.grandis,1,Bofete,25,16,2528,135,14.3,93,300504,4,28.01,33.83,890.552787,891
E.grandis,1,Bofete,25,16,2528,135,14.3,93,300604,4,29.92,36.94,1216.601928,1220
E.grandis,1,Bofete,25,16,2528,135,14.3,93,300704,4,31.51,40.87,1422.621374,1420
E.grandis,1,Bofete,25,16,2528,135,14.3,93,300803,3,34.06,40.14,1787.600499,1790
E.grandis,1,Bofete,25,16,2528,135,14.3,93,301002,2,37.24,42.58,1955.846439,1960
E.grandis,1,Bofete,25,16,2528,185,14.4,93,300102,1,20.69,33.78,481.351206,482
E.grandis,1,Bofete,25,16,2528,185,14.4,93,300203,2,22.6,32.62,584.429417,586
E.grandis,1,Bofete,25,16,2528,185,14.4,93,300304,3,23.56,35.47,671.615658,672
E.grandis,1,Bofete,25,16,2528,185,14.4,93,300404,2,26.42,38.03,827.335676,828
E.grandis,1,Bofete,25,16,2528,185,14.4,93,300404,3,26.1,40.49,1040.307427,1040
E.grandis,1,Bofete,25,16,2528,185,14.4,93,300504,2,27.69,42.31,1129.544017,1130
E.grandis,1,Bofete,25,16,2528,185,14.4,93,300504,3,27.38,34.85,871.95856,872
E.grandis,1,Bofete,25,16,2528,185,14.4,93,300604,3,29.29,39.72,1241.96342,1240
E.grandis,1,Bofete,25,16,2528,185,14.4,93,300704,2,31.2,41.48,1496.937507,1500
E.grandis,1,Bofete,25,16,2528,185,14.4,93,300704,3,31.83,39.4,1387.125908,1390
E.grandis,1,Bofete,25,16,2528,185,14.4,93,300803,2,32.79,42.42,1489.689833,1490
E.grandis,1,Bofete,25,16,2528,185,14.4,93,300902,2,35.33,41.16,1592.678407,1590
E.grandis,1,Bofete,25,16,2528,185,14.4,93,301002,1,36.61,43.42,1946.794922,1950
E.grandis,1,Bofete,25,16,2528,185,14.4,93,301101,1,38.2,44.91,2011.819713,2010
E.grandis,1,Bofete,25,16,2528,190,14.3,93,300001,1,17.19,31.54,355.040237,355
E.grandis,1,Bofete,25,16,2528,190,14.3,93,300203,1,21.33,32.57,540.362529,541
E.grandis,1,Bofete,25,16,2528,190,14.3,93,300304,1,24.19,36.46,755.48446,757
E.grandis,1,Bofete,25,16,2528,190,14.3,93,300304,2,23.87,32.91,637.872715,638
E.grandis,1,Bofete,25,16,2528,190,14.3,93,300404,1,25.47,39.07,790.872263,792
E.grandis,1,Bofete,25,16,2528,190,14.3,93,300504,1,28.33,41.85,1119.345076,1120
E.grandis,1,Bofete,25,16,2528,190,14.3,93,300604,1,29.92,38.96,1108.003636,1110
E.grandis,1,Bofete,25,16,2528,190,14.3,93,300604,2,28.65,38.82,1096.690156,1100
E.grandis,1,Bofete,25,16,2528,190,14.3,93,300704,1,30.56,40.02,1271.485654,1270
E.grandis,1,Bofete,25,16,2528,190,14.3,93,300803,1,32.47,38.2,1497.565845,1500
E.grandis,1,Bofete,25,16,2528,190,14.3,93,300902,1,34.7,41.8,1943.043495,1940
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361201,1,5.09,9.76,7.944463,10.3
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361303,1,6.37,13.08,17.295842,19.5
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361303,2,6.05,13,17.067637,19.3
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361303,3,7,13.97,21.412208,23.7
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361404,1,9.23,15.9,48.442785,49.5
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361404,2,8.91,16.72,47.482923,48.9
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361404,3,8.59,15.32,39.021738,40.1
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361404,4,9.23,16.4,44.018209,45.1
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361508,1,10.19,17.58,68.034707,68.9
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361508,2,10.5,15.54,58.433293,59.1
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361508,3,9.87,16.92,61.362342,62.3
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361508,4,9.87,16.73,51.563785,52.8
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361508,5,9.55,16.85,52.886843,53.8
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361508,6,10.19,16.28,60.950125,61.4
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361508,7,11.14,17.06,69.66239,70.5
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361508,8,10.5,17.35,67.830716,69
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361609,1,11.46,17.38,73.191047,73.6
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361609,2,11.78,19.41,98.709199,99.3
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361609,3,12.1,18.52,87.40728,88.5
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361609,4,13.05,19.75,117.566231,118
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361609,5,11.78,17.52,81.051626,81.9
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361609,6,11.78,18.14,77.758569,78.8
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361609,7,12.1,18.02,97.634888,98.2
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361609,8,11.46,19.16,94.617125,95.2
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361609,9,13.05,19.48,122.854353,124
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361707,1,13.69,19.32,120.205739,121
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361707,2,14.32,19.62,140.935644,142
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361707,3,14.96,20.45,157.992984,159
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361707,4,13.69,19.48,127.661103,128
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361707,5,14.64,19.35,145.269231,146
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361707,6,13.37,18.95,121.981685,122
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361707,7,14.64,20.03,141.627505,143
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361803,1,15.6,19.74,166.075579,167
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361803,2,15.92,20.87,172.515385,173
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361803,3,15.92,21.68,177.138164,178
E.grandis,1,Bofete,25,90,2511,78,4.1,94,361901,1,18.78,22.59,274.508023,275
E.grandis,1,Bofete,25,91,2512,18,3.8,94,360407,1,10.82,16.35,74.319444,74.9
E.grandis,1,Bofete,25,91,2512,18,3.8,94,360407,2,11.14,17.73,77.41813,78.2
E.grandis,1,Bofete,25,91,2512,18,3.8,94,360407,3,10.19,17.22,63.910299,65.1
E.grandis,1,Bofete,25,91,2512,18,3.8,94,360407,4,9.87,16.7,58.953581,59.7
E.grandis,1,Bofete,25,91,2512,18,3.8,94,360407,5,10.5,16.98,68.866688,69.8
E.grandis,1,Bofete,25,91,2512,18,3.8,94,360504,1,8.91,15.05,43.647808,44.5
E.grandis,1,Bofete,25,91,2512,18,3.8,94,360504,2,7.96,14.39,31.994133,33.1
E.grandis,1,Bofete,25,91,2512,18,3.8,94,360601,1,5.09,10.15,6.373596,9.15
E.grandis,1,Bofete,25,91,2512,18,3.8,94,360703,1,5.73,12.53,14.744299,16.3
E.grandis,1,Bofete,25,91,2512,18,3.8,94,360808,1,13.05,17.22,106.0079,106
E.grandis,1,Bofete,25,91,2512,18,3.8,94,360808,2,12.41,18.76,107.389356,108
E.grandis,1,Bofete,25,91,2512,18,3.8,94,360808,3,12.73,18.66,106.232524,107
E.grandis,1,Bofete,25,91,2512,18,3.8,94,360808,4,12.1,19.03,96.261144,97.2
E.grandis,1,Bofete,25,91,2512,18,3.8,94,360907,1,13.37,17.45,109.532515,110
E.grandis,1,Bofete,25,91,2512,18,3.8,94,360907,2,13.69,18.23,115.632114,116
E.grandis,1,Bofete,25,91,2512,18,3.8,94,360907,3,14.32,18.66,125.781838,126
E.grandis,1,Bofete,25,91,2512,18,3.8,94,361003,1,15.92,19.46,182.115758,182
E.grandis,1,Bofete,25,91,2512,18,3.8,94,361003,2,16.55,19.63,197.460475,198
E.grandis,1,Bofete,25,91,2512,18,3.8,94,361101,1,17.51,21.05,227.825876,229
E.grandis,1,Bofete,25,91,2512,22,3.7,94,360808,8,12.41,18.73,102.137784,103
E.grandis,1,Bofete,25,91,2512,22,3.7,94,360907,4,13.37,18.94,119.65124,121
E.grandis,1,Bofete,25,91,2512,22,3.7,94,360907,5,14.32,18.78,132.488333,133
E.grandis,1,Bofete,25,91,2512,22,3.7,94,360907,6,13.69,18.6,123.756021,124
E.grandis,1,Bofete,25,91,2512,22,3.7,94,360907,7,14.01,18.01,126.411468,127
E.grandis,1,Bofete,25,91,2512,22,3.7,94,361003,3,16.87,21.43,208.932256,210
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363210,6,7,9.63,17.42356,18.6
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363210,7,6.37,9.32,13.862066,14.7
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363210,8,7.32,9.01,15.804917,16.6
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363210,9,5.73,8.65,10.001115,11.1
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363210,10,6.68,10.15,14.78051,16
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363302,1,7.32,11.69,20.99901,22.1
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363302,2,5.73,10.63,11.126115,12.8
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363410,1,8.28,12.41,29.289496,30.2
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363410,2,8.59,12.53,30.545214,31.5
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363410,3,8.91,11.87,31.689257,32.3
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363410,4,8.28,10.75,26.23802,26.8
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363410,5,7.96,12.43,28.405327,29.5
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363502,1,8.28,11.12,21.882179,23.1
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363502,2,8.91,10.56,24.978658,26.3
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363605,1,9.87,11.7,36.987376,37.6
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363605,2,9.55,9.99,29.608207,30.2
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363605,3,10.5,11.32,44.965278,45.4
E.grandis,1,Bofete,25,92,2542,34,2.2,94,363702,1,11.46,13.02,58.995768,59.7
E.grandis,1,Bofete,25,92,2542,39,2.1,94,363104,1,5.41,9.54,9.341129,10.9
E.grandis,1,Bofete,25,92,2542,39,2.1,94,363104,2,4.14,7.11,3.866786,5.57
E.grandis,1,Bofete,25,92,2542,39,2.1,94,363104,3,4.46,8.31,4.678825,7.12
E.grandis,1,Bofete,25,92,2542,39,2.1,94,363104,4,3.82,7.43,2.644549,4.7
E.grandis,1,Bofete,25,92,2542,39,2.1,94,363210,1,6.37,9.91,14.834742,16.3
E.grandis,1,Bofete,25,92,2542,39,2.1,94,363210,2,5.73,8.98,10.807405,11.6
E.grandis,1,Bofete,25,92,2542,39,2.1,94,363210,3,6.05,10.43,12.701938,14.7
E.grandis,1,Bofete,25,92,2542,39,2.1,94,363210,4,6.68,10.4,17.095306,18.2
E.grandis,1,Bofete,25,92,2542,39,2.1,94,363210,5,7,11.63,18.311228,19.7
E.grandis,1,Bofete,25,92,2542,39,2.1,94,363410,6,7.96,10.81,23.840302,24.4
E.grandis,1,Bofete,25,92,2542,39,2.1,94,363410,7,7.64,11.28,22.920192,23.8
E.grandis,1,Bofete,25,92,2542,39,2.1,94,363410,8,9.23,13.12,38.012933,38.7
E.grandis,1,Bofete,25,92,2542,39,2.1,94,363410,9,7.64,10.6,24.062028,24.6
E.grandis,1,Bofete,25,92,2542,39,2.1,94,363410,10,9.23,11.81,34.685665,35.2
E.grandis,1,Bofete,25,92,2543,32,2.5,94,363803,1,6.05,10.87,12.542094,14.2
E.grandis,1,Bofete,25,92,2543,32,2.5,94,363803,2,7.32,11.56,22.12449,23
E.grandis,1,Bofete,25,92,2543,32,2.5,94,363803,3,6.37,10.97,16.102253,17.6
E.grandis,1,Bofete,25,92,2543,32,2.5,94,363903,1,8.59,12.7,33.252125,33.8
E.grandis,1,Bofete,25,92,2543,32,2.5,94,363903,2,9.23,12.93,35.420114,36.6
E.grandis,1,Bofete,25,92,2543,32,2.5,94,363903,3,7.96,10.7,23.282072,24.6
E.grandis,1,Bofete,25,92,2543,32,2.5,94,364003,1,9.55,13.53,41.414933,41.9
E.grandis,1,Bofete,25,92,2543,32,2.5,94,364003,2,9.87,13.83,50.083883,50.7
E.grandis,1,Bofete,25,92,2543,32,2.5,94,364003,3,10.5,14.37,57.242975,57.8
E.grandis,1,Bofete,25,92,2543,32,2.5,94,364103,1,12.1,14.37,66.705987,67.1
E.grandis,1,Bofete,25,92,2543,32,2.5,94,364103,2,11.46,14.4,63.265189,63.7
E.grandis,1,Bofete,25,92,2543,32,2.5,94,364103,3,12.41,14.88,73.76167,74.3
E.grandis,1,Botucatu,28,30,2802,19,6.4,92,26702,1,6.05,12.26,16.671545,18.7
